순위,광역지자체명,기초지자체명,관광지명,기준연월,입장객수,
19,제주특별자치도,서귀포시,박물관은살아있다,202308,0.0,82.0
20,제주특별자치도,서귀포시,서귀포자연휴양림,202203,8.0,63.0
20,제주특별자치도,서귀포시,서귀포자연휴양림,202204,0.0,63.0
20,제주특별자치도,서귀포시,서귀포자연휴양림,202205,0.0,63.0
20,제주특별자치도,서귀포시,서귀포자연휴양림,202206,0.0,63.0
20,제주특별자치도,서귀포시,서귀포자연휴양림,202207,0.0,63.0
20,제주특별자치도,서귀포시,서귀포자연휴양림,202208,0.0,63.0
20,제주특별자치도,서귀포시,서귀포자연휴양림,202209,0.0,63.0
20,제주특별자치도,서귀포시,서귀포자연휴양림,202210,27.0,63.0
20,제주특별자치도,서귀포시,서귀포자연휴양림,202211,11.0,63.0
20,제주특별자치도,서귀포시,서귀포자연휴양림,202212,17.0,63.0
20,제주특별자치도,서귀포시,서귀포자연휴양림,202301,0.0,63.0
20,제주특별자치도,서귀포시,서귀포자연휴양림,202302,0.0,63.0
20,제주특별자치도,서귀포시,서귀포자연휴양림,202303,0.0,63.0
20,제주특별자치도,서귀포시,서귀포자연휴양림,202304,0.0,63.0
20,제주특별자치도,서귀포시,서귀포자연휴양림,202305,0.0,63.0
20,제주특별자치도,서귀포시,서귀포자연휴양림,202306,0.0,63.0
20,제주특별자치도,서귀포시,서귀포자연휴양림,202307,0.0,63.0
20,제주특별자치도,서귀포시,서귀포자연휴양림,202308,0.0,63.0
21,제주특별자치도,제주시,제주별빛누리공원,202203,0.0,48.0
21,제주특별자치도,제주시,제주별빛누리공원,202204,0.0,48.0
21,제주특별자치도,제주시,제주별빛누리공원,202205,0.0,48.0
21,제주특별자치도,제주시,제주별빛누리공원,202206,2.0,48.0
21,제주특별자치도,제주시,제주별빛누리공원,202207,6.0,48.0
21,제주특별자치도,제주시,제주별빛누리공원,202208,11.0,48.0
21,제주특별자치도,제주시,제주별빛누리공원,202209,8.0,48.0
21,제주특별자치도,제주시,제주별빛누리공원,202210,12.0,48.0
21,제주특별자치도,제주시,제주별빛누리공원,202211,9.0,48.0
21,제주특별자치도,제주시,제주별빛누리공원,202212,0.0,48.0
21,제주특별자치도,제주시,제주별빛누리공원,202301,0.0,48.0
21,제주특별자치도,제주시,제주별빛누리공원,202302,0.0,48.0
21,제주특별자치도,제주시,제주별빛누리공원,202303,0.0,48.0
21,제주특별자치도,제주시,제주별빛누리공원,202304,0.0,48.0
21,제주특별자치도,제주시,제주별빛누리공원,202305,0.0,48.0
21,제주특별자치도,제주시,제주별빛누리공원,202306,0.0,48.0
21,제주특별자치도,제주시,제주별빛누리공원,202307,0.0,48.0
21,제주특별자치도,제주시,제주별빛누리공원,202308,0.0,48.0
22,제주특별자치도,서귀포시,제주국제평화센터,202203,0.0,47.0
22,제주특별자치도,서귀포시,제주국제평화센터,202204,0.0,47.0
22,제주특별자치도,서귀포시,제주국제평화센터,202205,0.0,47.0
22,제주특별자치도,서귀포시,제주국제평화센터,202206,0.0,47.0
22,제주특별자치도,서귀포시,제주국제평화센터,202207,0.0,47.0
22,제주특별자치도,서귀포시,제주국제평화센터,202208,0.0,47.0
22,제주특별자치도,서귀포시,제주국제평화센터,202209,0.0,47.0
22,제주특별자치도,서귀포시,제주국제평화센터,202210,40.0,47.0
22,제주특별자치도,서귀포시,제주국제평화센터,202211,6.0,47.0
22,제주특별자치도,서귀포시,제주국제평화센터,202212,1.0,47.0
22,제주특별자치도,서귀포시,제주국제평화센터,202301,0.0,47.0
22,제주특별자치도,서귀포시,제주국제평화센터,202302,0.0,47.0
22,제주특별자치도,서귀포시,제주국제평화센터,202303,0.0,47.0
22,제주특별자치도,서귀포시,제주국제평화센터,202304,0.0,47.0
22,제주특별자치도,서귀포시,제주국제평화센터,202305,0.0,47.0
